2.4000000e+03      -8.5918526367e+02 
2.4086564e+03      -8.5927085445e+02 
2.4143452e+03      -8.5932557048e+02 
2.4168686e+03      -8.5936400803e+02 
2.4180376e+03      -8.5939198052e+02 
2.4175071e+03      -8.5940851145e+02 
2.4157148e+03      -8.5942075706e+02 
2.4143940e+03      -8.5942636518e+02 
2.4120945e+03      -8.5942874829e+02 
2.4098884e+03      -8.5943904088e+02 
2.4089968e+03      -8.5944380292e+02 
2.4065931e+03      -8.5944541059e+02 
2.4055742e+03      -8.5944832647e+02 
2.4041700e+03      -8.5945256985e+02 
2.4031159e+03      -8.5945320448e+02 
2.4013503e+03      -8.5945627908e+02 
2.4003453e+03      -8.5945756883e+02 
2.3980488e+03      -8.5945521465e+02 
2.3989286e+03      -8.5946090051e+02 
2.3978062e+03      -8.5946180249e+02 
2.3964541e+03      -8.5946290072e+02 
2.3939696e+03      -8.5946060218e+02 
2.3941955e+03      -8.5945764688e+02 
2.3936041e+03      -8.5946092098e+02 
2.3933905e+03      -8.5945752730e+02 
2.3913069e+03      -8.5945921806e+02 
2.3920630e+03      -8.5945974848e+02 
2.3922626e+03      -8.5946076777e+02 
2.3919906e+03      -8.5946218364e+02 
2.3910808e+03      -8.5947117696e+02 
2.3914350e+03      -8.5946531654e+02 
2.3907661e+03      -8.5946401911e+02 
2.3893939e+03      -8.5946713070e+02 
2.3900296e+03      -8.5946325425e+02 
2.3874580e+03      -8.5946753330e+02 
2.3882982e+03      -8.5946929152e+02 
2.3890648e+03      -8.5946568771e+02 
2.3884388e+03      -8.5946689034e+02 
2.3875851e+03      -8.5946438678e+02 
2.3872868e+03      -8.5946437527e+02 
2.3858852e+03      -8.5946354737e+02 
2.3874325e+03      -8.5946840569e+02 
2.3867304e+03      -8.5946522000e+02 
2.3873858e+03      -8.5946621399e+02 
2.3861714e+03      -8.5946880488e+02 
2.3860972e+03      -8.5947031608e+02 
2.3852100e+03      -8.5946835884e+02 
2.3852869e+03      -8.5946712977e+02 
2.3840700e+03      -8.5946381198e+02 
2.3864945e+03      -8.5946906594e+02 
2.3854342e+03      -8.5946739692e+02 
2.3857902e+03      -8.5946716539e+02 
2.3857145e+03      -8.5946762709e+02 
2.3851351e+03      -8.5947145082e+02 
2.3848468e+03      -8.5947239672e+02 
2.3834674e+03      -8.5946839576e+02 
2.3849770e+03      -8.5946973382e+02 
2.3850884e+03      -8.5947540494e+02 
2.3857663e+03      -8.5947410008e+02 
2.3842899e+03      -8.5947118381e+02 
2.3837558e+03      -8.5946796686e+02 
2.3834426e+03      -8.5946589862e+02 
2.3833297e+03      -8.5946435167e+02 
2.3843681e+03      -8.5946692199e+02 
2.3823529e+03      -8.5946973676e+02 
2.3828544e+03      -8.5947204702e+02 
2.3832999e+03      -8.5946953991e+02 
2.3825716e+03      -8.5946573737e+02 
2.3826680e+03      -8.5946791613e+02 
2.3828626e+03      -8.5946307532e+02 
2.3829959e+03      -8.5946191949e+02 
2.3831903e+03      -8.5946708146e+02 
2.3832346e+03      -8.5946703329e+02 
2.3838607e+03      -8.5946994144e+02 
2.3835062e+03      -8.5946902387e+02 
2.3838536e+03      -8.5946976156e+02 
2.3821184e+03      -8.5946854196e+02 
2.3838405e+03      -8.5947182122e+02 
2.3841780e+03      -8.5947715076e+02 
2.3834937e+03      -8.5947609577e+02 
2.3830489e+03      -8.5947904103e+02 
2.3810823e+03      -8.5947392984e+02 
2.3829702e+03      -8.5946982158e+02 
2.3822845e+03      -8.5946898537e+02 
2.3804573e+03      -8.5947010805e+02 
2.3830164e+03      -8.5947071395e+02 
2.3806590e+03      -8.5946731220e+02 
2.3810902e+03      -8.5946134570e+02 
2.3813476e+03      -8.5946448708e+02 
2.3826800e+03      -8.5946803621e+02 
2.3819279e+03      -8.5946632990e+02 
2.3812044e+03      -8.5946679144e+02 
2.3816154e+03      -8.5946826432e+02 
2.3822671e+03      -8.5947112733e+02 
2.3834053e+03      -8.5946838924e+02 
2.3814135e+03      -8.5946713311e+02 
2.3801508e+03      -8.5946284499e+02 
2.3814565e+03      -8.5946163309e+02 
2.3825215e+03      -8.5946339227e+02 
2.3813850e+03      -8.5946219711e+02 
2.3824886e+03      -8.5946547833e+02 
2.3801227e+03      -8.5946620294e+02 
2.3811411e+03      -8.5946561554e+02 
2.3827326e+03      -8.5946656670e+02 
2.3804081e+03      -8.5947094518e+02 
2.3821078e+03      -8.5946999377e+02 
2.3809305e+03      -8.5946058103e+02 
2.3807200e+03      -8.5946385060e+02 
2.3820080e+03      -8.5946463018e+02 
2.3815696e+03      -8.5946600801e+02 
2.3825648e+03      -8.5946419645e+02 
2.3821472e+03      -8.5946290670e+02 
2.3814427e+03      -8.5946262991e+02 
2.3796449e+03      -8.5946296496e+02 
2.3799153e+03      -8.5946256246e+02 
2.3804092e+03      -8.5946489054e+02 
2.3815588e+03      -8.5946936737e+02 
2.3810437e+03      -8.5947043434e+02 
2.3827669e+03      -8.5947187372e+02 
2.3821828e+03      -8.5947306596e+02 
2.3816455e+03      -8.5947219689e+02 
2.3798604e+03      -8.5946618547e+02 
2.3809121e+03      -8.5947008964e+02 
2.3800756e+03      -8.5946583739e+02 
2.3816087e+03      -8.5946715539e+02 
2.3810528e+03      -8.5946524399e+02 
2.3810554e+03      -8.5946960686e+02 
2.3814406e+03      -8.5946815969e+02 
2.3823643e+03      -8.5947222072e+02 
2.3826211e+03      -8.5946707460e+02 
2.3798602e+03      -8.5946801848e+02 
2.3802863e+03      -8.5946494154e+02 
2.3799569e+03      -8.5946179572e+02 
2.3810062e+03      -8.5946338262e+02 
2.3812287e+03      -8.5946975605e+02 
2.3808084e+03      -8.5946458199e+02 
2.3802897e+03      -8.5946793689e+02 
2.3823635e+03      -8.5946858747e+02 
2.3810649e+03      -8.5947073650e+02 
2.3811470e+03      -8.5947070401e+02 
2.3810958e+03      -8.5946770799e+02 
2.3808346e+03      -8.5946846296e+02 
2.3809838e+03      -8.5947223281e+02 
2.3802076e+03      -8.5946603065e+02 
2.3799595e+03      -8.5946264489e+02 
2.3800722e+03      -8.5946881910e+02 
2.3812775e+03      -8.5946426425e+02 
2.3798647e+03      -8.5946419673e+02 
2.3793595e+03      -8.5946004437e+02 
2.3802218e+03      -8.5946789522e+02 
2.3798610e+03      -8.5946722385e+02 
2.3787288e+03      -8.5946740848e+02 
2.3796052e+03      -8.5947251151e+02 
2.3814172e+03      -8.5947364469e+02 
2.3807426e+03      -8.5946557204e+02 
2.3800995e+03      -8.5947097674e+02 
2.3794982e+03      -8.5947276048e+02 
2.3805131e+03      -8.5946510228e+02 
2.3814285e+03      -8.5946590284e+02 
2.3811302e+03      -8.5946443757e+02 
2.3816886e+03      -8.5946950853e+02 
2.3811038e+03      -8.5946756329e+02 
2.3810200e+03      -8.5946702460e+02 
2.3813250e+03      -8.5946935933e+02 
2.3797470e+03      -8.5947364541e+02 
2.3796608e+03      -8.5946624768e+02 
2.3809046e+03      -8.5946447469e+02 
2.3801384e+03      -8.5946400713e+02 
2.3799255e+03      -8.5946541279e+02 
2.3801780e+03      -8.5946184947e+02 
2.3807938e+03      -8.5946287857e+02 
2.3795612e+03      -8.5945981695e+02 
2.3821760e+03      -8.5946512190e+02 
2.3806128e+03      -8.5946647829e+02 
2.3808350e+03      -8.5946597297e+02 
2.3800056e+03      -8.5946853947e+02 
2.3787355e+03      -8.5946904677e+02 
2.3797301e+03      -8.5946635736e+02 
2.3811803e+03      -8.5946574262e+02 
